Brand,Description,VendorNo,VendorName,Total_Qty_Sold,Total_Revenue,Unit_Cost,Total_COGS,Gross_Profit
35757,Ken Wright McCrone Ore Pnt N,10754,PERFECTA WINES             ,1,54.99,36.42,36.42,18.57
35759,Ken Wright Shea Ore Pnt Nr,10754,PERFECTA WINES             ,38,2089.62,35.71,1356.98,732.6399999999999
35956,Kesselstatt Schwartzhof GG,10754,PERFECTA WINES             ,12,263.88,14.56,174.72,89.16
35957,Kesselstatt Josephshofer Kab,10754,PERFECTA WINES             ,105,1522.95,13.69,1437.45,85.5
35972,Cambas Mavrodafne of Patras,10754,PERFECTA WINES             ,385,5001.15,8.84,3403.4,1597.7499999999995
35976,Zeller Schwarze Rsl Valcknbg,10754,PERFECTA WINES             ,5347,53416.53,6.49,34702.03,18714.5
35977,Jaboulet Cotes du Rhone Par,10754,,2,27.98,,,
35989,Ch Haut Brion 10,10754,PERFECTA WINES             ,23,29899.77,844.15,19415.449999999997,10484.320000000003
35990,La Clarte de Haut Brion 10,10754,PERFECTA WINES             ,70,7769.3,73.5,5145.0,2624.3
35999,Fanal Madeira Full Rich,10754,PERFECTA WINES             ,692,8989.08,8.44,5840.48,3148.6000000000004
36000,Fanal Madeira Rainwater,10754,PERFECTA WINES             ,293,3806.07,8.44,2472.92,1333.15
36059,Ch Clinet 10 Brdx,10754,PERFECTA WINES             ,7,1574.93,149.99,1049.93,525.0
36060,Vieux Ch Certan 10 Red Brdx,10754,PERFECTA WINES             ,5,1629.95,217.33,1086.65,543.3
36061,Ch Lynch Bages 10,10754,PERFECTA WINES             ,8,1519.92,128.37,1026.96,492.96000000000004
36063,Ch La Mission Haut-Brion 10,10754,PERFECTA WINES             ,30,32999.7,753.42,22602.6,10397.099999999999
36065,Ch Montrose 10,10754,PERFECTA WINES             ,20,5059.8,174.48,3489.6,1570.2000000000003
36067,Ch Sociando Mallet 10,10754,PERFECTA WINES             ,11,472.89,29.45,323.95,148.94
36069,Ch Lagrange 10,10754,PERFECTA WINES             ,14,1063.86,51.0,714.0,349.8599999999999
36070,Ch Cos D'Estournel 10,10754,PERFECTA WINES             ,21,7517.79,240.26,5045.46,2472.33
36071,Ch La Mondot 10,10754,PERFECTA WINES             ,3,1283.97,289.18,867.54,416.43000000000006
36072,Ch Malartic-Lagraviere 10,10754,PERFECTA WINES             ,3,245.97,52.9,158.7,87.27000000000001
36073,Ch Malartic-Lagraviere 10 Pe,10754,PERFECTA WINES             ,11,714.89,42.76,470.36,244.52999999999997
36075,Ch L'Eglise Clinet 10,10754,PERFECTA WINES             ,3,2096.97,475.5,1426.5,670.4699999999998
36076,Ch Haut-Bailly 10,10754,PERFECTA WINES             ,28,4759.72,114.86,3216.08,1543.6400000000003
36077,Ch Haut-Marbuzet 10,10754,PERFECTA WINES             ,8,391.92,33.55,268.4,123.52000000000004
36078,Ch Angelus 10,10754,PERFECTA WINES             ,17,6935.83,279.45,4750.65,2185.1800000000003
36079,Ch Giscours 10,10754,PERFECTA WINES             ,17,1393.83,54.3,923.0999999999999,470.73
36080,Ch La Mission Haut Brion 10,10754,PERFECTA WINES             ,50,9849.5,134.01,6700.5,3149.0
36081,La Clarence Haut Brion 10,10754,PERFECTA WINES             ,54,10610.460000000001,134.58,7267.320000000001,3343.1400000000003
36138,Renzo Masi Chianti Rufina,10754,PERFECTA WINES             ,817,9448.83,7.38,6029.46,3419.37
36139,Renzo Masi Chiant Rufina RS,10754,PERFECTA WINES             ,502,7345.98,9.65,4844.3,2501.6799999999994
36360,Saarstein Riesling QbA,10754,PERFECTA WINES             ,102,1494.98,8.96,913.9200000000001,581.06
36660,Campus Oaks Old Vines Znfdl,10754,PERFECTA WINES             ,184,2574.16,9.65,1775.6000000000001,798.5599999999997
36843,Frey Cab Svgn Organic Mendcn,10754,PERFECTA WINES             ,1083,17951.17,11.25,12183.75,5767.419999999998
36844,Frey Chard Organic Mendocino,10754,PERFECTA WINES             ,882,12064.18,9.26,8167.32,3896.8600000000006
36845,Frey Natural Red Organic Ca,10754,PERFECTA WINES             ,620,6359.8,7.33,4544.6,1815.1999999999998
36846,Frey Natural White Organic,10754,PERFECTA WINES             ,82,961.18,7.33,601.0600000000001,360.1199999999999
36849,Frey Pnt Nr Organic Mendocno,10754,PERFECTA WINES             ,72,1367.28,12.92,930.24,437.03999999999996
36850,Frey Svgn Bl Organic Mendcno,10754,PERFECTA WINES             ,864,11705.36,9.52,8225.279999999999,3480.0800000000017
36851,Frey Syrah Organic Mendocino,10754,PERFECTA WINES             ,67,1071.33,10.73,718.91,352.41999999999996
36852,Frey Znfdl Organic Mendocino,10754,PERFECTA WINES             ,685,9266.15,9.58,6562.3,2703.8499999999995
36868,Dunn Cab Svgn Howell Mtn,10754,PERFECTA WINES             ,68,8839.32,62.49,4249.32,4590.0
36989,Duck Pond Chard Wash,10754,PERFECTA WINES             ,503,5850.97,7.43,3737.29,2113.6800000000003
36990,Desert Wind Vyd Merlot,10754,PERFECTA WINES             ,5,94.94999999999999,11.33,56.65,38.29999999999999
36991,Duck Pond Pnt Gris Ore,10754,PERFECTA WINES             ,2628,30197.72,7.18,18869.04,11328.68
36992,Duck Pond Willamette Pnt Nr,10754,PERFECTA WINES             ,2640,45361.6,10.06,26558.4,18803.199999999997
37046,Truchard Znfdl,10754,PERFECTA WINES             ,3221,48282.79,9.93,31984.53,16298.260000000002
37310,Salmon Run Coho Red NY,10754,PERFECTA WINES             ,1723,18300.77,6.75,11630.25,6670.52
37311,Salmon Run NY Chard,10754,PERFECTA WINES             ,2199,23524.01,6.89,15151.109999999999,8372.9
37312,Salmon Run NY Pnt Nr,10754,PERFECTA WINES             ,4613,67373.07,7.99,36857.87,30515.200000000004
37313,Salmon Run NY Rsl,10754,PERFECTA WINES             ,6000,68264.0,6.75,40500.0,27764.0
37314,Dr Frank Johannisberg Rsl,10754,PERFECTA WINES             ,335,5432.65,11.03,3695.0499999999997,1737.6
37342,Dunn Vyds Cab Svgn Napa Vly,10754,PERFECTA WINES             ,57,4274.429999999999,49.66,2830.62,1443.8099999999995
37387,Truchard Carneros Cab Svgn,10754,PERFECTA WINES             ,227,7124.73,21.37,4850.99,2273.74
37790,Merriam Merlot RRV,10754,PERFECTA WINES             ,343,8952.57,16.88,5789.84,3162.7299999999996
37798,Dr Frank Johannisberg Rsl,10754,PERFECTA WINES             ,385,6433.15,11.33,4362.05,2071.0999999999995
37910,Krupps Brothers Veraison,10754,PERFECTA WINES             ,64,5119.36,51.33,3285.12,1834.2399999999998
38102,Canyon Oaks Cab Svgn Cal,10754,PERFECTA WINES             ,337,2018.6299999999999,3.86,1300.82,717.81
38103,Canyon Oaks Cab Svgn Cal,10754,PERFECTA WINES             ,473,5671.2699999999995,7.94,3755.62,1915.6499999999996
38104,Canyon Oaks Chard Cal,10754,PERFECTA WINES             ,515,3084.85,3.94,2029.1000000000001,1055.7499999999998
38105,Canyon Oaks Chard Cal,10754,PERFECTA WINES             ,621,7445.79,8.05,4999.05,2446.74
38106,Canyon Oaks Merlot Cal,10754,PERFECTA WINES             ,624,3737.7599999999998,3.92,2446.08,1291.6799999999998
38107,Canyon Oaks Merlot Cal,10754,PERFECTA WINES             ,170,2038.3,7.94,1349.8,688.5
38108,Canyon Oaks Shiraz Cal,10754,PERFECTA WINES             ,15,89.85,4.07,61.050000000000004,28.79999999999999
38110,Canyon Oaks Wh Znfdl Cal,10754,PERFECTA WINES             ,95,569.05,3.99,379.05,189.99999999999994
38111,Canyon Oaks Wh Znfdl Cal,10754,PERFECTA WINES             ,15,179.85,7.79,116.85000000000001,62.999999999999986
38112,Canyon Oaks Znfdl Cal,10754,PERFECTA WINES             ,24,143.76,4.13,99.12,44.639999999999986
38133,Il Bastardo Sangiovese Tosc,10754,PERFECTA WINES             ,15580,113491.2,3.92,61073.6,52417.6
38241,Hendry Block 8 Cab Svgn Napa,10754,PERFECTA WINES             ,130,7408.7,37.25,4842.5,2566.2
38242,Hendry Ranch Barrel Chard,10754,PERFECTA WINES             ,63,1977.37,19.72,1242.36,735.01
38244,Hendry Pnt Nr Napa,10754,PERFECTA WINES             ,58,2056.42,24.13,1399.54,656.8800000000001
38245,Hendry Block 7 Znfdl Napa,10754,PERFECTA WINES             ,38,1405.6200000000001,24.02,912.76,492.8600000000001
38483,Sharpe Hill Ballet of Angel,10754,PERFECTA WINES             ,2967,32811.33,7.23,21451.41,11359.920000000002
38681,Morgan Winery Metalico Chard,10754,PERFECTA WINES             ,2220,37717.799999999996,11.03,24486.6,13231.199999999997
38950,Corvo Sicily Nero D'Avola,10754,PERFECTA WINES             ,2890,29563.1,6.8,19652.0,9911.099999999999
39013,JJ Prum Bernkasteler Bads 11,10754,PERFECTA WINES             ,17,458.83,17.64,299.88,158.95
39433,Cambas Mantinia Attica Wh,10754,PERFECTA WINES             ,18,233.82,8.9,160.20000000000002,73.61999999999998
39434,Cambas Nemea RSV Attica Rd,10754,PERFECTA WINES             ,12,179.88,9.73,116.76,63.11999999999999
39471,Acorn Dolcetto Alegria RRV,10754,PERFECTA WINES             ,99,3023.0099999999998,19.86,1966.1399999999999,1056.87
39472,Acorn Sangiovese Alegria RRV,10754,PERFECTA WINES             ,302,8434.98,18.06,5454.12,2980.8599999999997
39473,Acorn Cve Alegria Russ Syrah,10754,PERFECTA WINES             ,99,2780.0099999999998,18.49,1830.5099999999998,949.5
39574,Morgan Winery Double L Chard,10754,PERFECTA WINES             ,196,7040.04,16.55,3243.8,3796.24
39575,Morgan Winery Double L Pnt N,10754,PERFECTA WINES             ,191,8875.09,30.61,5846.51,3028.58
39718,Calera Mills Vyd Pnt Nr,10754,PERFECTA WINES             ,77,5075.23,40.53,3120.81,1954.4199999999996
39736,Krupp Bros Veraison Red,10754,PERFECTA WINES             ,118,5753.82,31.99,3774.8199999999997,1979.0
39774,Merriam Cab Svgn Dry Creek,10754,PERFECTA WINES             ,518,14383.82,18.11,9380.98,5002.84
40786,Morgan Winery Cd Crows Monte,10754,PERFECTA WINES             ,1181,17703.19,9.8,11573.800000000001,6129.389999999998
40837,JJ Prum Graacher Himel Rsl K,10754,PERFECTA WINES             ,208,6237.92,19.73,4103.84,2134.08
41633,Prinz Salm Two Princes Nahe,10754,PERFECTA WINES             ,1163,16338.37,8.6,10001.8,6336.5700000000015
41634,Morgan Winery Garys Vyd Pnt,10754,PERFECTA WINES             ,7,223.93,21.47,150.29,73.64000000000001
42399,Grayson Cellars Cab Svgn Pas,10754,PERFECTA WINES             ,2741,28198.59,6.57,18008.37,10190.220000000001
42401,Grayson Cellars Chard N Cst,10754,PERFECTA WINES             ,1611,16439.89,6.45,10390.95,6048.939999999999
42402,Grayson Cellars Merlot Paso,10754,PERFECTA WINES             ,60,671.4,6.45,387.0,284.4
42403,Hendry Chard Napa Unoaked,10754,PERFECTA WINES             ,170,3738.2999999999997,13.24,2250.8,1487.4999999999995
42410,Acorn Medley Alegria RRV,10754,PERFECTA WINES             ,75,1934.25,16.97,1272.75,661.5
42421,Firesteed Pnt Gris Ore,10754,PERFECTA WINES             ,4543,58930.57,7.74,35162.82,23767.75
42422,Firesteed Pnt Nr Ore,10754,PERFECTA WINES             ,14007,188405.93,7.84,109814.88,78591.04999999999
42423,Firesteed Willamette Pnt Nr,10754,PERFECTA WINES             ,112,3406.8799999999997,16.55,1853.6000000000001,1553.2799999999995
42581,Roussanne Truchard Carneros,10754,PERFECTA WINES             ,11,219.89,13.15,144.65,75.23999999999998
42733,K Vntrs Milbrandt Col Syrah,10754,PERFECTA WINES             ,38,1253.6200000000001,22.75,864.5,389.1200000000001
42734,K Vntrs Viognier Columbia,10754,PERFECTA WINES             ,3,74.97,16.66,49.980000000000004,24.989999999999995
42735,Magnificent Wine Co House Re,10754,,1026,11435.74,,,
42881,La Bastarda Pnt Gr Sicily,10754,PERFECTA WINES             ,9615,69086.85,3.92,37690.8,31396.050000000003
42933,Valckenberg Rsl,10754,PERFECTA WINES             ,15,194.85,8.6,129.0,65.85
42934,Valckenberg Dornfelder,10754,PERFECTA WINES             ,530,6354.7,8.21,4351.3,2003.3999999999996
42939,Graff Himmelreich Spatlse 11,10754,PERFECTA WINES             ,3,29.97,6.8,20.4,9.57
42971,Kesselstatt Piesp G Kab Rsl,10754,PERFECTA WINES             ,21,314.79,9.73,204.33,110.46000000000001
43097,Merriam Jones Vyd Cab Franc,10754,PERFECTA WINES             ,118,4246.82,23.68,2794.24,1452.58
43143,Valle de la Puerta Torrontes,10754,PERFECTA WINES             ,384,3452.16,6.03,2315.52,1136.6399999999999
43223,Ch Beauchene Cotes du Rhone,10754,PERFECTA WINES             ,38054,365707.74,5.93,225660.22,140047.52
43224,Ch Beauchene Cotes du Rhone,10754,PERFECTA WINES             ,1808,25515.920000000002,9.2,16633.6,8882.320000000003
43225,Ch Beauchene Chtnf Pape RSV,10754,PERFECTA WINES             ,6445,184491.55,18.29,117879.04999999999,66612.5
43237,Acorn Alegria Vyds Cab Franc,10754,PERFECTA WINES             ,106,2944.94,18.06,1914.36,1030.5800000000002
43323,Keo St John Commandaria Cyp,10754,PERFECTA WINES             ,27,719.73,13.07,352.89,366.84000000000003
43481,Peter Paul Cab Svgn Napa,10754,PERFECTA WINES             ,86,2919.1400000000003,21.99,1891.1399999999999,1028.0000000000005
43489,Ken Forrester Petit Chenin B,10754,PERFECTA WINES             ,1251,15735.49,8.05,10070.550000000001,5664.939999999999
43490,Ken Forrester Petit Pinotage,10754,PERFECTA WINES             ,33,461.67,9.08,299.64,162.03000000000003
43539,Fantinel Prosecco,10754,PERFECTA WINES             ,1,18.99,12.74,12.74,6.249999999999998
43553,La Puerta La Rioja Malbec,10754,PERFECTA WINES             ,2446,21989.54,6.03,14749.380000000001,7240.16
43618,Moillard CdR Violettes Rouge,10754,PERFECTA WINES             ,862,11323.38,7.84,6758.08,4565.299999999999
43662,L'Ecole No 41 Cab Svgn Clmba,10754,PERFECTA WINES             ,671,20747.29,19.86,13326.06,7421.230000000001
43667,L'Ecole No 41 Apogee Pepper,10754,PERFECTA WINES             ,48,2399.52,34.48,1655.04,744.48
43668,L'Ecole No 41 Perigee Seven,10754,PERFECTA WINES             ,9,449.91,33.78,304.02,145.89000000000004
43729,Calera Reed Vyd Pnt Nr,10754,PERFECTA WINES             ,5,354.95,47.64,238.2,116.75
43730,Calera Ryan Vyd Pnt Nr,10754,PERFECTA WINES             ,12,719.88,34.92,419.04,300.84
43789,Oakhurst Happy Camp Cab Svgn,10754,PERFECTA WINES             ,187,2055.13,7.33,1370.71,684.4200000000001
43790,Oakhurst Happy Camper Chard,10754,PERFECTA WINES             ,90,989.1,7.43,668.6999999999999,320.4000000000001
43791,Oakhurst Happy Camper Merlot,10754,PERFECTA WINES             ,60,659.4,4.73,283.8,375.59999999999997
43937,P Jaboulet Hrmtg 10 Chapelle,10754,,4,951.96,,,
44290,Woop Woop Cab Svgn,10754,PERFECTA WINES             ,12,191.88,10.73,128.76,63.120000000000005
44291,Woop Woop Chard,10754,PERFECTA WINES             ,5,79.95,10.38,51.900000000000006,28.049999999999997
44292,Woop Woop Shiraz,10754,PERFECTA WINES             ,1402,18732.98,8.38,11748.76,6984.219999999999
44493,Neal Cab Svgn Napa,10754,PERFECTA WINES             ,256,12193.44,31.07,7953.92,4239.52
44529,Salmon Run Chard/Rsl,10754,PERFECTA WINES             ,993,10456.07,6.89,6841.7699999999995,3614.3
44708,Trentadue Old Patch Red Son,10754,PERFECTA WINES             ,1216,16351.84,7.53,9156.48,7195.360000000001
44756,Duck Pond Syrah Columbia,10754,PERFECTA WINES             ,123,2704.77,11.03,1356.6899999999998,1348.0800000000002
45016,Neal One Lane Bridg Cab Svgn,10754,PERFECTA WINES             ,2,187.98,61.43,122.86,65.11999999999999
45234,Calera Selleck Vyd Pnt Nr,10754,PERFECTA WINES             ,28,2687.72,59.86,1676.08,1011.6399999999999
45314,Barberis Malbec Mendoza,10754,PERFECTA WINES             ,420,5463.8,11.4,4788.0,675.8000000000002
45645,Marina Cvetic Mntlcno Abruzo,10754,PERFECTA WINES             ,36,1043.6399999999999,17.8,640.8000000000001,402.8399999999998
45647,Masciarelli Rose d'Abruzzo,10754,PERFECTA WINES             ,920,10207.8,6.49,5970.8,4236.999999999999
45649,Villa Gemma Montepulciano R,10754,PERFECTA WINES             ,2,231.98,75.81,151.62,80.35999999999999
45822,Masciarelli Montepulciano,10754,PERFECTA WINES             ,22599,214213.21,5.37,121356.63,92856.57999999999
45823,Masciarelli Trebbiano Abruzo,10754,PERFECTA WINES             ,1206,12866.94,6.66,8031.96,4834.9800000000005
45912,L'Ecole No 41 Chenin Bl OV,10754,PERFECTA WINES             ,61,1122.3899999999999,11.72,714.9200000000001,407.4699999999998
46299,Grayson Cellars Znfdl Cntl C,10754,PERFECTA WINES             ,620,6339.8,6.49,4023.8,2316.0
46582,Grayson Cellars Pnt Nr Cntrl,10754,PERFECTA WINES             ,1316,16481.84,6.84,9001.44,7480.4
46599,Primaterra Primitivo,10754,PERFECTA WINES             ,1190,11970.1,7.53,8960.7,3009.3999999999996
46600,Primaterra Pnt Grigio,10754,PERFECTA WINES             ,2942,29533.58,7.58,22300.36,7233.220000000001
46882,Urban Rsl Mosel,10754,PERFECTA WINES             ,144,2014.56,9.33,1343.52,671.04
46964,Calera Viognier Mt Harlan,10754,PERFECTA WINES             ,4,143.96,24.32,97.28,46.68000000000001
50354,Ch Dufort Vivens Marguax,10754,PERFECTA WINES             ,5,229.95000000000002,30.06,150.29999999999998,79.65000000000003
172,Wild Turkey 101 Gift Pak,11567,CAMPARI AMERICA            ,3,71.97,17.59,52.769999999999996,19.200000000000003
178,Wild Turkey Russell's RSV,11567,CAMPARI AMERICA            ,2509,71658.91,20.76,52086.840000000004,19572.07
222,Wray & Nephew Wh Overproof,11567,CAMPARI AMERICA            ,144,2878.56,15.99,2302.56,576.0
356,Carolans Irish Cr Gift Set,11567,CAMPARI AMERICA            ,609,7569.41,9.12,5554.08,2015.33
376,Aperol Liqueur,11567,CAMPARI AMERICA            ,4126,118710.73999999999,18.97,78270.22,40440.51999999999
408,Wild Turkey American Honey,11567,CAMPARI AMERICA            ,8720,165112.8,12.97,113098.40000000001,52014.39999999998
652,Frangelico Gift Pack-Candle,11567,CAMPARI AMERICA            ,525,11655.75,16.41,8615.25,3040.5
702,Skyy Vodka,11567,CAMPARI AMERICA            ,311,5128.389999999999,11.95,3716.45,1411.9399999999996
703,Skyy Infusions Citrus Vodka,11567,CAMPARI AMERICA            ,8,131.92,11.78,94.24,37.67999999999999
1676,Wild Turkey Master Keepers,11567,CAMPARI AMERICA            ,37,5549.63,109.48,4050.76,1498.87
1781,Wild Turkey Russell's Rsv,11567,CAMPARI AMERICA            ,927,49045.73,37.59,34845.93,14199.800000000003
2308,Wild Turkey Honey VAP,11567,CAMPARI AMERICA            ,35,677.65,12.68,443.8,233.84999999999997
2471,Wild Turkey 81 Rye,11567,CAMPARI AMERICA            ,9,215.91,18.74,168.66,47.25
2942,Glen Grant 10 Yr Single Malt,11567,CAMPARI AMERICA            ,591,21542.09,27.12,16027.92,5514.17
2990,Bulldog Gin,11567,CAMPARI AMERICA            ,1225,26138.75,15.99,19587.75,6551.0
3172,Skyy Infusions Blood Orange,11567,CAMPARI AMERICA            ,5361,70998.39,10.31,55271.91,15726.479999999996
3189,Skyy Infusions Dragon Fruit,11567,CAMPARI AMERICA            ,2987,36431.13,10.15,30318.050000000003,6113.0799999999945
3277,Skyy Infusions Georgia Peach,11567,CAMPARI AMERICA            ,1,11.99,8.82,8.82,3.17
3282,Skyy Watermelon Fresca Vodka,11567,CAMPARI AMERICA            ,9217,9124.83,0.79,7281.43,1843.3999999999996
3359,Skyy Infusions Vanilla Bean,11567,CAMPARI AMERICA            ,123,121.77,0.77,94.71000000000001,27.059999999999988
3371,Skyy Infusions Georgia Peach,11567,CAMPARI AMERICA            ,218,215.82,0.71,154.78,61.03999999999999
3375,Skyy Infusions Cranberry,11567,CAMPARI AMERICA            ,2379,26733.21,12.59,29951.61,-3218.4000000000015
3386,Skyy Infusions Cranberry,11567,CAMPARI AMERICA            ,22231,22008.69,0.75,16673.25,5335.439999999999
3412,Skyy Infusions Pineapple,11567,CAMPARI AMERICA            ,4381,48872.19,9.28,40655.68,8216.510000000002
